date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,VZ,WBA,WMT
2020-07-16,0.04560285434126854,0.025713583454489708,0.046883828938007355,0.025713583454489708,0.025713583454489708,0.04769527539610863,0.025713583454489708,0.025713583454489708,0.025713583454489708,0.025713583454489708,0.025921707972884178,0.040727127343416214,0.04791909456253052,0.025713583454489708,0.026810256764292717,0.03319837152957916,0.034804634749889374,0.025713583454489708,0.05708232522010803,0.025713583454489708,0.05061306059360504,0.025713583454489708,0.06989677250385284,0.025713583454489708,0.06989677250385284,0.03850066289305687,0.02908928133547306,0.0267950389534235
2020-07-17,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-07-20,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-07-21,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-07-22,0.04560249671339989,0.025713689625263214,0.04688357189297676,0.025713689625263214,0.025713689625263214,0.047694817185401917,0.025713689625263214,0.025713689625263214,0.025713689625263214,0.025713689625263214,0.025921886786818504,0.040726929903030396,0.04791867733001709,0.025713689625263214,0.02681056782603264,0.03319821134209633,0.03480483964085579,0.025713689625263214,0.05708213523030281,0.025713689625263214,0.05061231926083565,0.025713689625263214,0.06989706307649612,0.025713689625263214,0.06989706307649612,0.038500405848026276,0.02908942848443985,0.0267952848225832
2020-07-23,0.04570422321557999,0.025682583451271057,0.04695671796798706,0.025682583451271057,0.025682583451271057,0.047825124114751816,0.025682583451271057,0.025682583451271057,0.025682583451271057,0.025682583451271057,0.025869891047477722,0.04078146070241928,0.048036232590675354,0.025682583451271057,0.02671986259520054,0.03324325382709503,0.03474486991763115,0.025682583451271057,0.05713418126106262,0.025682583451271057,0.050825729966163635,0.025682583451271057,0.06981250643730164,0.025682583451271057,0.06981250643730164,0.03857170790433884,0.029045937582850456,0.026724878698587418
2020-07-24,0.047515060752630234,0.025104807689785957,0.0482528991997242,0.025104807689785957,0.025104807689785957,0.05051250383257866,0.025104807689785957,0.025104807689785957,0.025104807689785957,0.025104807689785957,0.025104807689785957,0.04162365198135376,0.05042136833071709,0.025104807689785957,0.025104807689785957,0.0340617336332798,0.03336865082383156,0.025104807689785957,0.05785840004682541,0.025104807689785957,0.05514030531048775,0.025104807689785957,0.06824194639921188,0.025104807689785957,0.06824194639921188,0.03983638063073158,0.02803228609263897,0.025425495579838753
2020-07-27,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514267832040787,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-07-28,0.04751594364643097,0.02510450966656208,0.04825345426797867,0.02510450966656208,0.02510450966656208,0.050513993948698044,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.02510450966656208,0.04162400960922241,0.05042271688580513,0.02510450966656208,0.02510450966656208,0.03406209126114845,0.03336780145764351,0.02510450966656208,0.05785857513546944,0.02510450966656208,0.05514266714453697,0.02510450966656208,0.06824113428592682,0.02510450966656208,0.06824113428592682,0.03983702138066292,0.028031645342707634,0.02542482316493988
2020-07-29,0.04751592501997948,0.025104504078626633,0.048253465443849564,0.025104504078626633,0.025104504078626633,0.05051400512456894,0.025104504078626633,0.025104504078626633,0.025104504078626633,0.025104504078626633,0.025104504078626633,0.041624005883932114,0.05042271688580513,0.025104504078626633,0.025104504078626633,0.03406207635998726,0.03336779773235321,0.025104504078626633,0.057858582586050034,0.025104504078626633,0.055142682045698166,0.025104504078626633,0.06824111938476562,0.025104504078626633,0.06824111938476562,0.03983702510595322,0.02803163044154644,0.02542482130229473
