,account_value,date,daily_return,datadate
1230,1618096.5847894335,2022-11-18,0.00521424003852,2022-11-18
1231,1614001.4617425583,2022-11-21,-0.0025308273222811,2022-11-21
1232,1633408.1218988083,2022-11-22,0.012023942119171,2022-11-22
1233,1639434.7000238083,2022-11-23,0.00368957276764,2022-11-23
1234,1644798.2722894335,2022-11-25,0.0032715985977038,2022-11-25
1235,1620716.8328363083,2022-11-28,-0.0146409683538915,2022-11-28
1236,1619662.8308831835,2022-11-29,-0.0006503307251276,2022-11-29
1237,1659342.7937738083,2022-11-30,0.0244989031877629,2022-11-30
1238,1651423.0691644335,2022-12-01,-0.0047728080292338,2022-12-01
1239,1652510.3875238083,2022-12-02,0.0006584129649618,2022-12-02
1240,1628245.6668206835,2022-12-05,-0.014683551090704,2022-12-05
1241,1609462.7605706835,2022-12-06,-0.0115356709572429,2022-12-06
1242,1608515.0886956835,2022-12-07,-0.0005888125517511,2022-12-07
1243,1618446.6531488083,2022-12-08,0.0061743682250305,2022-12-08
1244,1604242.9949456835,2022-12-09,-0.0087761052707487,2022-12-09
1245,1628947.4383050583,2022-12-12,0.0153994397589447,2022-12-12
1246,1635333.9519769335,2022-12-13,0.0039206382733381,2022-12-13
1247,1627811.2527581835,2022-12-14,-0.0046000996980806,2022-12-14
1248,1589231.2058831835,2022-12-15,-0.0237005652895134,2022-12-15
1249,1575505.2156488083,2022-12-16,-0.0086368743475226,2022-12-16
1250,1565793.6590081835,2022-12-19,-0.0061640904416973,2022-12-19
1251,1569685.4676019335,2022-12-20,0.0024855181724361,2022-12-20
1252,1594729.3152581835,2022-12-21,0.0159546916711348,2022-12-21
1253,1575873.1433831835,2022-12-22,-0.0118240579730907,2022-12-22
1254,1583675.0066644335,2022-12-23,0.0049508193689375,2022-12-23
1255,1582652.0828363083,2022-12-27,-0.0006459177696309,2022-12-27
1256,1564767.5535394335,2022-12-28,-0.0113003543171811,2022-12-28
1257,1584027.7234613083,2022-12-29,0.0123086460211354,2022-12-29
1258,1580729.6218988083,2022-12-30,-0.0020820983835391,2022-12-30
1259,1578841.7078363083,2023-01-03,-0.0011943307927843,2023-01-03
